Categoria,Nome,Istruzione rapida,Spiegazione completa,Parole chiave,Link immagine,Fonte normativa
Patente,Durata e rinnovo della patente,"AM, A, B e BE: normalmente 10 anni, poi 5, 3 e 2 anni secondo l'età.","Le categorie AM, A1, A2, A, B1, B e BE valgono normalmente 10 anni; dopo i 50 anni 5 anni, dopo i 70 anni 3 anni e dopo gli 80 anni 2 anni, salvo casi speciali.",rinnovo; validità; 10 anni; 5 anni; 3 anni; 2 anni; compleanno,"data:image/svg+xml;charset=UTF-8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%20640%20360%22%3E%0A%3Crect%20width%3D%22640%22%20height%3D%22360%22%20rx%3D%2228%22%20fill%3D%22%23f8fafc%22%2F%3E%0A%3Crect%20x%3D%22115%22%20y%3D%2270%22%20width%3D%22410%22%20height%3D%22185%22%20rx%3D%2220%22%20fill%3D%22%23f8fafc%22%20stroke%3D%22%232563eb%22%20stroke-width%3D%2210%22%2F%3E%0A%3Crect%20x%3D%22145%22%20y%3D%22100%22%20width%3D%22120%22%20height%3D%22120%22%20rx%3D%2216%22%20fill%3D%22%232563eb%22%2F%3E%0A%3Ctext%20x%3D%22205%22%20y%3D%22180%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%22%20font-size%3D%2258%22%20font-weight%3D%22800%22%20fill%3D%22%23fff%22%3E10%3C%2Ftext%3E%0A%3Cpath%20d%3D%22M300%20120h180M300%20160h150M300%20200h170%22%20stroke%3D%22%2394a3b8%22%20stroke-width%3D%2214%22%20stroke-linecap%3D%22round%22%2F%3E%0A%3Crect%20x%3D%2224%22%20y%3D%22286%22%20width%3D%22592%22%20height%3D%2252%22%20rx%3D%2214%22%20fill%3D%22%23ffffff%22%20opacity%3D%220.94%22%2F%3E%0A%3Ctext%20x%3D%22320%22%20y%3D%22320%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2Csans-serif%22%20font-size%3D%2225%22%20font-weight%3D%22700%22%20fill%3D%22%23172033%22%3EDurata%20patente%3C%2Ftext%3E%0A%3C%2Fsvg%3E",https://www.ilportaledellautomobilista.it/SDG/C2IT.html
Patente,Uso obbligatorio di lenti o occhiali,"Se prescritto sulla patente, devi usarli durante la guida.","L'obbligo è indicato mediante codice armonizzato sulla patente. Può riguardare occhiali, lenti a contatto o altre correzioni autorizzate.",occhiali; lenti; codice 01; obbligo; vista; patente,"data:image/svg+xml;charset=UTF-8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%20640%20360%22%3E%0A%3Crect%20width%3D%22640%22%20height%3D%22360%22%20rx%3D%2228%22%20fill%3D%22%23f8fafc%22%2F%3E%0A%3Crect%20x%3D%22115%22%20y%3D%2270%22%20width%3D%22410%22%20height%3D%22185%22%20rx%3D%2220%22%20fill%3D%22%23f8fafc%22%20stroke%3D%22%230f766e%22%20stroke-width%3D%2210%22%2F%3E%0A%3Crect%20x%3D%22145%22%20y%3D%22100%22%20width%3D%22120%22%20height%3D%22120%22%20rx%3D%2216%22%20fill%3D%22%230f766e%22%2F%3E%0A%3Ctext%20x%3D%22205%22%20y%3D%22180%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%22%20font-size%3D%2258%22%20font-weight%3D%22800%22%20fill%3D%22%23fff%22%3E%E2%97%89%3C%2Ftext%3E%0A%3Cpath%20d%3D%22M300%20120h180M300%20160h150M300%20200h170%22%20stroke%3D%22%2394a3b8%22%20stroke-width%3D%2214%22%20stroke-linecap%3D%22round%22%2F%3E%0A%3Crect%20x%3D%2224%22%20y%3D%22286%22%20width%3D%22592%22%20height%3D%2252%22%20rx%3D%2214%22%20fill%3D%22%23ffffff%22%20opacity%3D%220.94%22%2F%3E%0A%3Ctext%20x%3D%22320%22%20y%3D%22320%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2Csans-serif%22%20font-size%3D%2225%22%20font-weight%3D%22700%22%20fill%3D%22%23172033%22%3ELenti%20o%20occhiali%3C%2Ftext%3E%0A%3C%2Fsvg%3E",https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992-04-30;285~art119!vig=
Patente,Patente a punti,Si parte da 20 punti; infrazioni possono ridurli e buona condotta può aumentarli.,La perdita dipende dalle violazioni commesse. Il saldo può recuperarsi con corsi o bonus previsti; l'azzeramento comporta la revisione della patente.,patente a punti; 20 punti; decurtazione; bonus; recupero; revisione,"data:image/svg+xml;charset=UTF-8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%20640%20360%22%3E%0A%3Crect%20width%3D%22640%22%20height%3D%22360%22%20rx%3D%2228%22%20fill%3D%22%23f8fafc%22%2F%3E%0A%3Crect%20x%3D%22115%22%20y%3D%2270%22%20width%3D%22410%22%20height%3D%22185%22%20rx%3D%2220%22%20fill%3D%22%23f8fafc%22%20stroke%3D%22%2316a34a%22%20stroke-width%3D%2210%22%2F%3E%0A%3Crect%20x%3D%22145%22%20y%3D%22100%22%20width%3D%22120%22%20height%3D%22120%22%20rx%3D%2216%22%20fill%3D%22%2316a34a%22%2F%3E%0A%3Ctext%20x%3D%22205%22%20y%3D%22180%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%22%20font-size%3D%2258%22%20font-weight%3D%22800%22%20fill%3D%22%23fff%22%3E20%3C%2Ftext%3E%0A%3Cpath%20d%3D%22M300%20120h180M300%20160h150M300%20200h170%22%20stroke%3D%22%2394a3b8%22%20stroke-width%3D%2214%22%20stroke-linecap%3D%22round%22%2F%3E%0A%3Crect%20x%3D%2224%22%20y%3D%22286%22%20width%3D%22592%22%20height%3D%2252%22%20rx%3D%2214%22%20fill%3D%22%23ffffff%22%20opacity%3D%220.94%22%2F%3E%0A%3Ctext%20x%3D%22320%22%20y%3D%22320%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2Csans-serif%22%20font-size%3D%2225%22%20font-weight%3D%22700%22%20fill%3D%22%23172033%22%3EPatente%20a%20punti%3C%2Ftext%3E%0A%3C%2Fsvg%3E",https://www.mit.gov.it/come-fare-per/patenti-mezzi-e-abilitazioni/patente-punti
Patente,Revisione della patente,È un nuovo controllo di idoneità tecnica o psicofisica.,Può essere disposta quando sorgono dubbi sui requisiti o in casi specifici previsti dalla legge. Non è il normale rinnovo periodico.,revisione patente; esame; visita; idoneità; dubbi; azzeramento punti,"data:image/svg+xml;charset=UTF-8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%20640%20360%22%3E%0A%3Crect%20width%3D%22640%22%20height%3D%22360%22%20rx%3D%2228%22%20fill%3D%22%23f8fafc%22%2F%3E%0A%3Crect%20x%3D%22115%22%20y%3D%2270%22%20width%3D%22410%22%20height%3D%22185%22%20rx%3D%2220%22%20fill%3D%22%23f8fafc%22%20stroke%3D%22%23f59e0b%22%20stroke-width%3D%2210%22%2F%3E%0A%3Crect%20x%3D%22145%22%20y%3D%22100%22%20width%3D%22120%22%20height%3D%22120%22%20rx%3D%2216%22%20fill%3D%22%23f59e0b%22%2F%3E%0A%3Ctext%20x%3D%22205%22%20y%3D%22180%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%22%20font-size%3D%2258%22%20font-weight%3D%22800%22%20fill%3D%22%23fff%22%3E%3F%3C%2Ftext%3E%0A%3Cpath%20d%3D%22M300%20120h180M300%20160h150M300%20200h170%22%20stroke%3D%22%2394a3b8%22%20stroke-width%3D%2214%22%20stroke-linecap%3D%22round%22%2F%3E%0A%3Crect%20x%3D%2224%22%20y%3D%22286%22%20width%3D%22592%22%20height%3D%2252%22%20rx%3D%2214%22%20fill%3D%22%23ffffff%22%20opacity%3D%220.94%22%2F%3E%0A%3Ctext%20x%3D%22320%22%20y%3D%22320%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2Csans-serif%22%20font-size%3D%2225%22%20font-weight%3D%22700%22%20fill%3D%22%23172033%22%3ERevisione%20patente%3C%2Ftext%3E%0A%3C%2Fsvg%3E",https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992-04-30;285~art128!vig=
Patente,Sospensione della patente,La patente resta esistente ma non puoi guidare per un periodo.,"È un provvedimento temporaneo. Durante la sospensione è vietato guidare e, terminato il periodo, la patente può tornare utilizzabile se sono soddisfatte le condizioni previste.",sospensione; divieto temporaneo; patente; periodo; prefetto,"data:image/svg+xml;charset=UTF-8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%20640%20360%22%3E%0A%3Crect%20width%3D%22640%22%20height%3D%22360%22%20rx%3D%2228%22%20fill%3D%22%23f8fafc%22%2F%3E%0A%3Crect%20x%3D%22115%22%20y%3D%2270%22%20width%3D%22410%22%20height%3D%22185%22%20rx%3D%2220%22%20fill%3D%22%23f8fafc%22%20stroke%3D%22%23eab308%22%20stroke-width%3D%2210%22%2F%3E%0A%3Crect%20x%3D%22145%22%20y%3D%22100%22%20width%3D%22120%22%20height%3D%22120%22%20rx%3D%2216%22%20fill%3D%22%23eab308%22%2F%3E%0A%3Ctext%20x%3D%22205%22%20y%3D%22180%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%22%20font-size%3D%2258%22%20font-weight%3D%22800%22%20fill%3D%22%23fff%22%3E%E2%85%A1%3C%2Ftext%3E%0A%3Cpath%20d%3D%22M300%20120h180M300%20160h150M300%20200h170%22%20stroke%3D%22%2394a3b8%22%20stroke-width%3D%2214%22%20stroke-linecap%3D%22round%22%2F%3E%0A%3Crect%20x%3D%2224%22%20y%3D%22286%22%20width%3D%22592%22%20height%3D%2252%22%20rx%3D%2214%22%20fill%3D%22%23ffffff%22%20opacity%3D%220.94%22%2F%3E%0A%3Ctext%20x%3D%22320%22%20y%3D%22320%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2Csans-serif%22%20font-size%3D%2225%22%20font-weight%3D%22700%22%20fill%3D%22%23172033%22%3ESospensione%20patente%3C%2Ftext%3E%0A%3C%2Fsvg%3E",https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992-04-30;285~art129!vig=
Patente,Revoca della patente,La patente viene annullata definitivamente.,La revoca elimina il titolo di guida. Per tornare a guidare occorre eventualmente conseguire una nuova patente dopo i termini e le condizioni stabilite.,revoca; annullamento; nuova patente; definitivo; titolo di guida,"data:image/svg+xml;charset=UTF-8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%20640%20360%22%3E%0A%3Crect%20width%3D%22640%22%20height%3D%22360%22%20rx%3D%2228%22%20fill%3D%22%23f8fafc%22%2F%3E%0A%3Crect%20x%3D%22115%22%20y%3D%2270%22%20width%3D%22410%22%20height%3D%22185%22%20rx%3D%2220%22%20fill%3D%22%23f8fafc%22%20stroke%3D%22%23dc2626%22%20stroke-width%3D%2210%22%2F%3E%0A%3Crect%20x%3D%22145%22%20y%3D%22100%22%20width%3D%22120%22%20height%3D%22120%22%20rx%3D%2216%22%20fill%3D%22%23dc2626%22%2F%3E%0A%3Ctext%20x%3D%22205%22%20y%3D%22180%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%22%20font-size%3D%2258%22%20font-weight%3D%22800%22%20fill%3D%22%23fff%22%3E%E2%9C%95%3C%2Ftext%3E%0A%3Cpath%20d%3D%22M300%20120h180M300%20160h150M300%20200h170%22%20stroke%3D%22%2394a3b8%22%20stroke-width%3D%2214%22%20stroke-linecap%3D%22round%22%2F%3E%0A%3Crect%20x%3D%2224%22%20y%3D%22286%22%20width%3D%22592%22%20height%3D%2252%22%20rx%3D%2214%22%20fill%3D%22%23ffffff%22%20opacity%3D%220.94%22%2F%3E%0A%3Ctext%20x%3D%22320%22%20y%3D%22320%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2Csans-serif%22%20font-size%3D%2225%22%20font-weight%3D%22700%22%20fill%3D%22%23172033%22%3ERevoca%20patente%3C%2Ftext%3E%0A%3C%2Fsvg%3E",https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992-04-30;285~art130!vig=
Patente,Ritiro della patente,L'agente trattiene materialmente il documento.,"È una misura immediata collegata a determinate violazioni o situazioni. Il ritiro non coincide automaticamente con sospensione o revoca, che sono provvedimenti distinti.",ritiro patente; documento trattenuto; agente; sospensione; revoca,"data:image/svg+xml;charset=UTF-8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%20640%20360%22%3E%0A%3Crect%20width%3D%22640%22%20height%3D%22360%22%20rx%3D%2228%22%20fill%3D%22%23f8fafc%22%2F%3E%0A%3Crect%20x%3D%22115%22%20y%3D%2270%22%20width%3D%22410%22%20height%3D%22185%22%20rx%3D%2220%22%20fill%3D%22%23f8fafc%22%20stroke%3D%22%237c3aed%22%20stroke-width%3D%2210%22%2F%3E%0A%3Crect%20x%3D%22145%22%20y%3D%22100%22%20width%3D%22120%22%20height%3D%22120%22%20rx%3D%2216%22%20fill%3D%22%237c3aed%22%2F%3E%0A%3Ctext%20x%3D%22205%22%20y%3D%22180%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%22%20font-size%3D%2258%22%20font-weight%3D%22800%22%20fill%3D%22%23fff%22%3E%E2%87%A9%3C%2Ftext%3E%0A%3Cpath%20d%3D%22M300%20120h180M300%20160h150M300%20200h170%22%20stroke%3D%22%2394a3b8%22%20stroke-width%3D%2214%22%20stroke-linecap%3D%22round%22%2F%3E%0A%3Crect%20x%3D%2224%22%20y%3D%22286%22%20width%3D%22592%22%20height%3D%2252%22%20rx%3D%2214%22%20fill%3D%22%23ffffff%22%20opacity%3D%220.94%22%2F%3E%0A%3Ctext%20x%3D%22320%22%20y%3D%22320%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2Csans-serif%22%20font-size%3D%2225%22%20font-weight%3D%22700%22%20fill%3D%22%23172033%22%3ERitiro%20patente%3C%2Ftext%3E%0A%3C%2Fsvg%3E",https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992-04-30;285~art216!vig=
Strada,Strada,"Area a uso pubblico destinata alla circolazione di pedoni, veicoli e animali.","Comprende carreggiate e altre parti come banchine, marciapiedi, piste ciclabili e pertinenze. Può essere a senso unico o doppio e avere una o più carreggiate.",strada; uso pubblico; pedoni; veicoli; animali; carreggiata,"data:image/svg+xml;charset=UTF-8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%20640%20360%22%3E%0A%3Crect%20width%3D%22640%22%20height%3D%22360%22%20rx%3D%2228%22%20fill%3D%22%23f8fafc%22%2F%3E%0A%3Crect%20x%3D%22100%22%20y%3D%2240%22%20width%3D%22440%22%20height%3D%22240%22%20rx%3D%2210%22%20fill%3D%22%23374151%22%2F%3E%3Cpath%20d%3D%22M320%2055v210%22%20stroke%3D%22%23f8fafc%22%20stroke-width%3D%228%22%20stroke-dasharray%3D%2224%2020%22%2F%3E%0A%3Crect%20x%3D%2224%22%20y%3D%22286%22%20width%3D%22592%22%20height%3D%2252%22%20rx%3D%2214%22%20fill%3D%22%23ffffff%22%20opacity%3D%220.94%22%2F%3E%0A%3Ctext%20x%3D%22320%22%20y%3D%22320%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2Csans-serif%22%20font-size%3D%2225%22%20font-weight%3D%22700%22%20fill%3D%22%23172033%22%3EStrada%3C%2Ftext%3E%0A%3C%2Fsvg%3E",https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992-04-30;285~art2!vig=
Strada,Carreggiata,Parte della strada destinata allo scorrimento dei veicoli.,"È composta da una o più corsie di marcia ed è normalmente pavimentata. Non comprende banchine, marciapiedi e piste ciclabili.",carreggiata; veicoli; corsie; pavimentata; strada,"data:image/svg+xml;charset=UTF-8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%20640%20360%22%3E%0A%3Crect%20width%3D%22640%22%20height%3D%22360%22%20rx%3D%2228%22%20fill%3D%22%23f8fafc%22%2F%3E%0A%3Crect%20x%3D%22100%22%20y%3D%2240%22%20width%3D%22440%22%20height%3D%22240%22%20rx%3D%2210%22%20fill%3D%22%23374151%22%2F%3E%3Cpath%20d%3D%22M320%2055v210%22%20stroke%3D%22%23f8fafc%22%20stroke-width%3D%228%22%20stroke-dasharray%3D%2224%2020%22%2F%3E%3Crect%20x%3D%22100%22%20y%3D%2240%22%20width%3D%22440%22%20height%3D%22240%22%20fill%3D%22none%22%20stroke%3D%22%23facc15%22%20stroke-width%3D%2212%22%2F%3E%3Ctext%20x%3D%22320%22%20y%3D%2290%22%20text-anchor%3D%22middle%22%20font-size%3D%2228%22%20fill%3D%22%23facc15%22%20font-family%3D%22Arial%22%3ECARREGGIATA%3C%2Ftext%3E%0A%3Crect%20x%3D%2224%22%20y%3D%22286%22%20width%3D%22592%22%20height%3D%2252%22%20rx%3D%2214%22%20fill%3D%22%23ffffff%22%20opacity%3D%220.94%22%2F%3E%0A%3Ctext%20x%3D%22320%22%20y%3D%22320%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2Csans-serif%22%20font-size%3D%2225%22%20font-weight%3D%22700%22%20fill%3D%22%23172033%22%3ECarreggiata%3C%2Ftext%3E%0A%3C%2Fsvg%3E",https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992-04-30;285~art3!vig=
Strada,Corsia,Parte longitudinale della carreggiata sufficiente per una fila di veicoli.,"Può essere di marcia, accelerazione, decelerazione, emergenza o riservata. Le strisce possono delimitarla, ma alcune corsie possono esistere anche senza segnaletica continua.",corsia; fila di veicoli; marcia; accelerazione; decelerazione; emergenza,"data:image/svg+xml;charset=UTF-8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%20640%20360%22%3E%0A%3Crect%20width%3D%22640%22%20height%3D%22360%22%20rx%3D%2228%22%20fill%3D%22%23f8fafc%22%2F%3E%0A%3Crect%20x%3D%22100%22%20y%3D%2240%22%20width%3D%22440%22%20height%3D%22240%22%20rx%3D%2210%22%20fill%3D%22%23374151%22%2F%3E%3Cpath%20d%3D%22M320%2055v210%22%20stroke%3D%22%23f8fafc%22%20stroke-width%3D%228%22%20stroke-dasharray%3D%2224%2020%22%2F%3E%3Crect%20x%3D%22110%22%20y%3D%2250%22%20width%3D%22200%22%20height%3D%22220%22%20fill%3D%22%232563eb%22%20opacity%3D%22.35%22%2F%3E%3Ctext%20x%3D%22210%22%20y%3D%22100%22%20text-anchor%3D%22middle%22%20font-size%3D%2226%22%20fill%3D%22%23ffffff%22%20font-family%3D%22Arial%22%3ECORSIA%3C%2Ftext%3E%0A%3Crect%20x%3D%2224%22%20y%3D%22286%22%20width%3D%22592%22%20height%3D%2252%22%20rx%3D%2214%22%20fill%3D%22%23ffffff%22%20opacity%3D%220.94%22%2F%3E%0A%3Ctext%20x%3D%22320%22%20y%3D%22320%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2Csans-serif%22%20font-size%3D%2225%22%20font-weight%3D%22700%22%20fill%3D%22%23172033%22%3ECorsia%3C%2Ftext%3E%0A%3C%2Fsvg%3E",https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992-04-30;285~art3!vig=
Strada,Corsia riservata,Corsia destinata esclusivamente a determinate categorie di utenti o veicoli.,"Può essere riservata, per esempio, ad autobus, taxi o biciclette. Gli altri veicoli non devono utilizzarla salvo eccezioni indicate.",corsia riservata; autobus; bus; taxi; biciclette; trasporto pubblico,"data:image/svg+xml;charset=UTF-8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%20640%20360%22%3E%0A%3Crect%20width%3D%22640%22%20height%3D%22360%22%20rx%3D%2228%22%20fill%3D%22%23f8fafc%22%2F%3E%0A%3Crect%20x%3D%22100%22%20y%3D%2240%22%20width%3D%22440%22%20height%3D%22240%22%20rx%3D%2210%22%20fill%3D%22%23374151%22%2F%3E%3Cpath%20d%3D%22M320%2055v210%22%20stroke%3D%22%23f8fafc%22%20stroke-width%3D%228%22%20stroke-dasharray%3D%2224%2020%22%2F%3E%3Crect%20x%3D%22110%22%20y%3D%2250%22%20width%3D%22200%22%20height%3D%22220%22%20fill%3D%22%23dc2626%22%20opacity%3D%22.55%22%2F%3E%3Ctext%20x%3D%22210%22%20y%3D%22100%22%20text-anchor%3D%22middle%22%20font-size%3D%2225%22%20fill%3D%22%23ffffff%22%20font-family%3D%22Arial%22%3EBUS%3C%2Ftext%3E%0A%3Crect%20x%3D%2224%22%20y%3D%22286%22%20width%3D%22592%22%20height%3D%2252%22%20rx%3D%2214%22%20fill%3D%22%23ffffff%22%20opacity%3D%220.94%22%2F%3E%0A%3Ctext%20x%3D%22320%22%20y%3D%22320%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2Csans-serif%22%20font-size%3D%2225%22%20font-weight%3D%22700%22%20fill%3D%22%23172033%22%3ECorsia%20riservata%3C%2Ftext%3E%0A%3C%2Fsvg%3E",https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992-04-30;285~art3!vig=
Strada,Corsia di emergenza,Corsia laterale destinata soprattutto a emergenze e soccorso.,Non è una normale corsia di marcia. Si usa per arresti di emergenza e per il transito dei veicoli di soccorso nei casi previsti.,corsia di emergenza; autostrada; soccorso; arresto; non corsia di marcia,"data:image/svg+xml;charset=UTF-8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%20640%20360%22%3E%0A%3Crect%20width%3D%22640%22%20height%3D%22360%22%20rx%3D%2228%22%20fill%3D%22%23f8fafc%22%2F%3E%0A%3Crect%20x%3D%22100%22%20y%3D%2240%22%20width%3D%22440%22%20height%3D%22240%22%20rx%3D%2210%22%20fill%3D%22%23374151%22%2F%3E%3Cpath%20d%3D%22M320%2055v210%22%20stroke%3D%22%23f8fafc%22%20stroke-width%3D%228%22%20stroke-dasharray%3D%2224%2020%22%2F%3E%3Crect%20x%3D%22440%22%20y%3D%2250%22%20width%3D%2290%22%20height%3D%22220%22%20fill%3D%22%23f8fafc%22%20opacity%3D%22.75%22%2F%3E%3Ctext%20x%3D%22485%22%20y%3D%22110%22%20text-anchor%3D%22middle%22%20font-size%3D%2218%22%20fill%3D%22%23111827%22%20font-family%3D%22Arial%22%20transform%3D%22rotate%2890%20485%20110%29%22%3EEMERGENZA%3C%2Ftext%3E%0A%3Crect%20x%3D%2224%22%20y%3D%22286%22%20width%3D%22592%22%20height%3D%2252%22%20rx%3D%2214%22%20fill%3D%22%23ffffff%22%20opacity%3D%220.94%22%2F%3E%0A%3Ctext%20x%3D%22320%22%20y%3D%22320%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2Csans-serif%22%20font-size%3D%2225%22%20font-weight%3D%22700%22%20fill%3D%22%23172033%22%3ECorsia%20di%20emergenza%3C%2Ftext%3E%0A%3C%2Fsvg%3E",https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992-04-30;285~art3!vig=
Strada,Banchina,Parte laterale della strada oltre il margine della carreggiata.,"Normalmente non è destinata alla circolazione ordinaria dei veicoli. Può avere funzione di sicurezza e, quando manca il marciapiede, può essere usata dai pedoni secondo le regole.",banchina; lato strada; margine; pedoni; non carreggiata,"data:image/svg+xml;charset=UTF-8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%20640%20360%22%3E%0A%3Crect%20width%3D%22640%22%20height%3D%22360%22%20rx%3D%2228%22%20fill%3D%22%23f8fafc%22%2F%3E%0A%3Crect%20x%3D%22100%22%20y%3D%2240%22%20width%3D%22440%22%20height%3D%22240%22%20rx%3D%2210%22%20fill%3D%22%23374151%22%2F%3E%3Cpath%20d%3D%22M320%2055v210%22%20stroke%3D%22%23f8fafc%22%20stroke-width%3D%228%22%20stroke-dasharray%3D%2224%2020%22%2F%3E%3Crect%20x%3D%2260%22%20y%3D%2240%22%20width%3D%2240%22%20height%3D%22240%22%20fill%3D%22%23d1d5db%22%2F%3E%3Crect%20x%3D%22540%22%20y%3D%2240%22%20width%3D%2240%22%20height%3D%22240%22%20fill%3D%22%23d1d5db%22%2F%3E%3Ctext%20x%3D%2275%22%20y%3D%22165%22%20font-size%3D%2218%22%20fill%3D%22%23111827%22%20font-family%3D%22Arial%22%20transform%3D%22rotate%28-90%2075%20165%29%22%3EBANCHINA%3C%2Ftext%3E%0A%3Crect%20x%3D%2224%22%20y%3D%22286%22%20width%3D%22592%22%20height%3D%2252%22%20rx%3D%2214%22%20fill%3D%22%23ffffff%22%20opacity%3D%220.94%22%2F%3E%0A%3Ctext%20x%3D%22320%22%20y%3D%22320%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2Csans-serif%22%20font-size%3D%2225%22%20font-weight%3D%22700%22%20fill%3D%22%23172033%22%3EBanchina%3C%2Ftext%3E%0A%3C%2Fsvg%3E",https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992-04-30;285~art3!vig=
Strada,Marciapiede,Parte rialzata o protetta destinata ai pedoni.,È separata dalla carreggiata e riservata alla circolazione pedonale. I veicoli possono attraversarla solo per accedere a proprietà laterali nei casi consentiti.,marciapiede; pedoni; rialzato; separato; proprietà laterali,"data:image/svg+xml;charset=UTF-8,%3Csvg%20xmlns%3D%22http%3A%2F%2Fwww.w3.org%2F2000%2Fsvg%22%20viewBox%3D%220%200%20640%20360%22%3E%0A%3Crect%20width%3D%22640%22%20height%3D%22360%22%20rx%3D%2228%22%20fill%3D%22%23f8fafc%22%2F%3E%0A%3Crect%20x%3D%22100%22%20y%3D%2240%22%20width%3D%22440%22%20height%3D%22240%22%20rx%3D%2210%22%20fill%3D%22%23374151%22%2F%3E%3Cpath%20d%3D%22M320%2055v210%22%20stroke%3D%22%23f8fafc%22%20stroke-width%3D%228%22%20stroke-dasharray%3D%2224%2020%22%2F%3E%3Crect%20x%3D%2235%22%20y%3D%2240%22%20width%3D%2265%22%20height%3D%22240%22%20fill%3D%22%23cbd5e1%22%2F%3E%3Cpath%20d%3D%22M55%2075h25M55%20115h25M55%20155h25M55%20195h25M55%20235h25%22%20stroke%3D%22%2364748b%22%20stroke-width%3D%226%22%2F%3E%3Ctext%20x%3D%2267%22%20y%3D%22170%22%20font-size%3D%2216%22%20fill%3D%22%23111827%22%20font-family%3D%22Arial%22%20transform%3D%22rotate%28-90%2067%20170%29%22%3EMARCIAPIEDE%3C%2Ftext%3E%0A%3Crect%20x%3D%2224%22%20y%3D%22286%22%20width%3D%22592%22%20height%3D%2252%22%20rx%3D%2214%22%20fill%3D%22%23ffffff%22%20opacity%3D%220.94%22%2F%3E%0A%3Ctext%20x%3D%22320%22%20y%3D%22320%22%20text-anchor%3D%22middle%22%20font-family%3D%22Arial%2Csans-serif%22%20font-size%3D%2225%22%20font-weight%3D%22700%22%20fill%3D%22%23172033%22%3EMarciapiede%3C%2Ftext%3E%0A%3C%2Fsvg%3E",https://www.normattiva.it/uri-res/N2Ls?urn:nir:stato:decreto.legislativo:1992-04-30;285~art3!vig=
